0, -265, 1153
0, -274, 1156
0, -273, 1165
0, -282, 1167
0, -283, 1158
0, -282, 1167
0, -291, 1170
0, -318, 1176
0, -346, 1181
0, -365, 1184
0, -374, 1175
0, -374, 1185
0, -393, 1186
0, 406, -1187
0, 378, -1185
0, 369, -1184
0, 359, -1174
0, 359, -1183
0, 303, -1173
0, 294, -1171
0, 285, -1168
0, 276, -1166
1, -315, 989
0, -313, 979
0, -315, 989
0, -317, 999
0, -324, 1000
0, -326, 1010
0, -335, 1021
0, -333, 1011
0, -335, 1021
0, -342, 1022
0, -344, 1032
0, -353, 1042
0, -352, 1033
0, -353, 1042
0, -355, 1052
0, -353, 1042
0, -355, 1052
0, -363, 1053
0, -364, 1062
0, -366, 1072
0, -375, 1082
0, -377, 1092
0, -378, 1101
0, -386, 1102
0, -387, 1111
0, -388, 1121
0, -397, 1121
0, -398, 1131
0, -399, 1140
0, -408, 1140
0, -409, 1150
0, -410, 1159
0, -411, 1168
0, -420, 1168
0, -421, 1178
0, -412, 1187
0, -412, 1196
0, -413, 1205
0, -412, 1196
0, -413, 1205
0, -413, 1215
0, -403, 1214
0, -402, 1224
0, -402, 1233
0, -391, 1232
0, -390, 1242
0, -389, 1251
0, -379, 1250
0, -377, 1259
0, -366, 1258
0, -364, 1268
0, -361, 1277
0, -350, 1276
0, -347, 1285
0, -332, 1293
0, -328, 1302
0, -317, 1300
0, -312, 1309
0, -295, 1317
0, -289, 1326
0, -278, 1323
0, -271, 1333
0, -259, 1330
0, -252, 1339
0, -244, 1348
0, -232, 1345
0, -224, 1354
1, 132, -967
0, 139, -972
0, 146, -977
0, 146, -985
0, 146, -977
0, 146, -985
0, 153, -990
0, 161, -994
0, 160, -1003
0, 168, -1007
0, 167, -1016
0, 174, -1021
0, 182, -1025
0, 181, -1033
0, 189, -1037
0, 196, -1050
0, 204, -1054
0, 211, -1058
0, 211, -1066
0, 218, -1070
0, 226, -1073
0, 226, -1082
0, 234, -1086
0, 241, -1098
0, 248, -1110
0, 255, -1122
0, 254, -1131
0, 263, -1134
0, 261, -1142
0, 270, -1145
0, 269, -1154
0, 278, -1157
0, 276, -1166
0, 265, -1172
0, 254, -1178
0, 243, -1184
0, 240, -1192
0, 231, -1189
0, 228, -1198
0, 219, -1194
0, 216, -1202
0, 203, -1207
0, 194, -1203
0, 190, -1211
0, 181, -1207
0, 176, -1215
0, 168, -1211
0, 163, -1219
0, 154, -1215
0, 149, -1222
0, 140, -1218
0, 135, -1226
0, 126, -1220
0, 121, -1228
0, 112, -1223
0, 106, -1230
0, 98, -1225
0, 92, -1232
0, 84, -1227
0, 69, -1228
0, 61, -1222
0, 55, -1229
0, 47, -1223
0, 55, -1229
0, 47, -1223
0, 40, -1230
0, 33, -1223
1, -264, 1162
0, -255, 1159
0, -253, 1168
0, -251, 1177
0, -248, 1186
0, -246, 1194
0, -237, 1191
0, -234, 1200
0, -230, 1208
0, -227, 1217
0, -217, 1213
0, -214, 1222
0, -209, 1230
0, -200, 1226
0, -196, 1235
0, -186, 1230
0, -177, 1226
0, -172, 1234
0, -163, 1230
0, -158, 1238
0, -149, 1233
0, -140, 1228
0, -134, 1236
0, -126, 1231
0, -117, 1226
0, -111, 1234
0, -103, 1228
0, -95, 1223
0, -87, 1217
0, -79, 1211
0, -71, 1205
0, -63, 1199
0, -56, 1193
0, -48, 1187
0, -54, 1180
0, -46, 1174
0, -39, 1168
0, -44, 1161
0, -37, 1155
0, -42, 1148
0, -35, 1141
0, -40, 1134
0, -32, 1128
0, -37, 1121
0, -41, 1114
0, -34, 1108
0, -41, 1114
0, -38, 1101
0, -42, 1094
0, -46, 1087
0, -50, 1079
0, -43, 1073
0, -46, 1066
0, -49, 1058
0, -52, 1051
0, -55, 1043
0, -58, 1036
0, -60, 1028
0, -68, 1034
0, -70, 1026
0, -72, 1018
0, -74, 1010
0, -83, 1008
0, -82, 1016
0, -83, 1008
0, -85, 1000
0, -94, 997
0, -95, 989
0, -103, 994
0, -104, 985
0, -105, 977
0, -112, 982
0, -113, 973
0, -120, 978
0, -128, 974
0, -136, 979
0, -136, 970
0, -144, 975
0, -151, 970
0, -158, 974
0, -159, 965
0, -166, 969
0, -173, 973
0, -173, 964
0, -180, 968
0, -180, 977
0, -180, 968
0, -188, 972
0, -195, 976
0, -224, 989
0, -225, 998
0, -232, 1002
0, -239, 1005
0, -247, 1017
0, -240, 1014
0, -247, 1017
0, -248, 1026
0, -248, 1036
0, -256, 1038
0, -256, 1048
0, -256, 1057
0, -256, 1066
0, -256, 1075
0, -255, 1084
0, -263, 1087
0, -263, 1096
0, -262, 1105
0, -261, 1114
0, -261, 1123
0, -259, 1132
0, -258, 1141
0, -257, 1150
0, -264, 1162
1, 11, -1230
1, 11, -1230
