0, -19, -1198
0, -12, -1192
0, -5, -1199
0, 1, -1193
0, 7, -1187
0, 14, -1194
0, 21, -1187
0, 27, -1181
0, 34, -1187
0, 40, -1180
0, 46, -1173
0, 58, -1173
0, 64, -1166
0, 71, -1172
0, 76, -1164
0, 84, -1170
0, 89, -1163
0, 97, -1168
0, 109, -1166
0, 117, -1172
0, 121, -1164
0, 130, -1169
0, 138, -1174
0, 142, -1166
0, 150, -1171
0, 154, -1163
0, 162, -1167
0, 171, -1172
0, 183, -1168
0, 191, -1172
0, 194, -1164
0, 203, -1168
0, 212, -1171
0, 221, -1175
0, 223, -1166
0, 232, -1170
0, 241, -1173
0, 250, -1176
0, 259, -1179
0, 261, -1171
0, 259, -1179
0, 270, -1173
0, 279, -1176
0, 288, -1179
0, 290, -1170
0, 299, -1172
0, 308, -1174
0, 317, -1176
0, 326, -1178
0, 336, -1180
0, 345, -1181
0, 355, -1173
0, 364, -1174
0, 364, -1184
0, 373, -1185
0, 383, -1185
0, 383, -1176
0, 383, -1185
0, 392, -1186
0, 402, -1186
0, 411, -1187
0, 411, -1196
0, 421, -1196
0, -417, 1196
0, -418, 1205
0, -408, 1205
0, -398, 1214
0, -388, 1214
0, -387, 1223
0, -377, 1222
0, -376, 1231
0, -366, 1230
0, -364, 1239
0, -354, 1238
0, -341, 1246
0, -331, 1244
0, -328, 1254
0, -315, 1261
0, -312, 1270
0, -301, 1268
0, -297, 1277
0, -286, 1274
0, -282, 1283
0, -271, 1281
0, -266, 1290
0, -261, 1299
0, -266, 1290
0, -250, 1296
0, -244, 1305
0, -233, 1301
0, -227, 1310
0, -220, 1319
0, -209, 1315
0, -201, 1324
0, -191, 1320
0, -182, 1329
0, -174, 1337
0, -163, 1333
0, -154, 1341
0, -144, 1337
0, -134, 1345
0, -123, 1353
0, -113, 1348
0, -102, 1356
0, -90, 1365
0, -81, 1359
0, -68, 1367
0, -60, 1361
0, -47, 1369
0, -39, 1362
0, -25, 1370
0, -18, 1363
0, -4, 1370
0, 2, 1364
0, 8, 1357
0, 22, 1363
0, 28, 1356
0, 15, 1350
0, 21, 1343
0, 28, 1335
0, 16, 1329
0, 22, 1322
0, 11, 1316
0, 0, 1309
0, -10, 1303
0, -56, 1269
0, -64, 1262
0, -72, 1255
0, -56, 1243
0, -48, 1236
0, -41, 1230
0, -33, 1224
0, -40, 1217
0, -33, 1211
0, -26, 1204
0, -19, 1198
0, -11, 1191
0, -4, 1184
0, 1, 1177
0, -4, 1171
0, 2, 1164
0, 9, 1157
0, 3, 1151
0, -3, 1158
0, -8, 1151
0, -15, 1158
0, -21, 1152
0, -28, 1158
0, -35, 1165
0, -43, 1171
0, -48, 1164
0, -56, 1170
0, -63, 1176
0, -71, 1182
0, -94, 1200
0, -102, 1205
0, -110, 1210
0, -116, 1203
0, -126, 1188
0, -139, 1164
0, -142, 1156
0, -146, 1148
0, -149, 1140
0, -141, 1135
0, -144, 1127
0, -147, 1119
0, -139, 1114
0, -131, 1109
0, -134, 1101
0, -126, 1096
0, -129, 1088
0, -121, 1083
0, -124, 1075
0, -116, 1070
0, -118, 1062
0, -111, 1057
0, -113, 1049
0, -115, 1040
0, -107, 1035
0, -115, 1040
0, -107, 1035
0, -109, 1027
0, -102, 1022
0, -103, 1013
0, -105, 1005
0, -106, 996
0, -109, 979
0, -110, 971
0, -110, 962
0, -118, 958
0, -119, 949
0, -119, 940
0, -126, 945
0, -126, 936
0, -126, 945
0, -126, 936
0, -126, 927
0, -134, 931
0, -133, 922
0, -140, 926
0, -140, 917
0, -147, 921
0, -147, 912
0, -154, 916
0, -161, 920
0, -160, 911
0, -167, 915
0, -167, 905
0, -173, 909
0, -172, 899
0, -179, 903
0, -186, 906
0, -185, 896
0, -192, 900
0, -199, 903
0, -206, 906
0, -213, 909
0, -220, 912
0, -227, 915
0, -232, 908
0, -239, 910
0, -245, 913
0, -252, 915
0, -250, 905
0, -257, 907
0, -264, 909
0, -270, 911
0, -277, 913
0, -284, 914
0, -290, 916
0, -314, 911
0, -321, 911
0, -330, 923
0, -336, 923
0, -343, 924
0, -349, 924
0, 364, -925
0, 358, -925
0, 352, -924
0, 345, -924
0, 339, -924
0, 326, -922
0, 319, -921
0, 313, -920
0, 306, -919
0, 300, -918
0, 293, -917
0, 295, -927
0, 289, -925
0, 282, -924
0, 275, -922
0, 268, -920
0, 270, -930
0, 264, -928
0, 257, -926
0, 250, -924
0, 243, -921
0, 236, -919
0, 229, -916
0, 231, -926
0, 224, -923
0, 217, -921
0, 210, -917
0, 211, -927
0, 204, -924
0, 197, -921
0, 198, -931
0, 191, -927
0, 184, -924
0, 185, -933
0, 178, -930
0, 171, -926
0, 171, -935
0, 164, -931
0, 157, -927
0, 158, -937
0, 150, -933
0, 143, -928
0, 136, -924
0, 136, -933
0, 129, -929
0, 129, -938
0, 122, -933
0, 129, -938
0, 122, -933
0, 115, -928
0, 115, -937
0, 114, -946
0, 107, -941
0, 107, -950
0, 106, -959
0, 99, -954
0, 98, -962
0, 97, -971
0, 95, -988
0, 93, -996
0, 92, -1005
0, 90, -1013
0, 88, -1021
0, 86, -1029
0, 84, -1037
0, 77, -1031
0, 74, -1039
0, 72, -1047
0, 69, -1055
0, 66, -1062
0, 63, -1070
0, 60, -1077
0, 52, -1071
0, 45, -1086
0, 38, -1100
0, 34, -1107
0, 25, -1121
0, 20, -1128
0, 15, -1134
0, 10, -1141
0, 4, -1147
0, 0, -1154
0, -7, -1147
0, -13, -1153
0, -6, -1160
0, -12, -1166
0, -19, -1172
0, -25, -1178
0, -32, -1184
0, -32, -1197
0, -26, -1204
1, -347, 1079
0, -346, 1070
0, -338, 1069
0, -337, 1059
0, -336, 1049
0, -334, 1040
0, -333, 1030
0, -340, 1031
0, -339, 1021
0, -346, 1022
0, -344, 1013
0, -352, 1014
0, -359, 1014
0, -366, 1015
0, -373, 1015
0, -371, 1005
0, -373, 1015
0, -380, 1016
0, -378, 1006
0, -385, 1006
0, 388, -1006
0, 381, -1006
0, 374, -1006
0, 352, -1004
0, 345, -1003
0, 338, -1002
0, 331, -1001
0, 324, -1000
0, 316, -999
0, 309, -997
0, 311, -1007
0, 303, -1005
0, 296, -1004
0, 297, -1013
0, 290, -1012
0, 291, -1021
0, 292, -1031
0, 293, -1040
0, 294, -1050
0, 302, -1061
0, 311, -1073
0, 318, -1074
0, 326, -1076
0, 334, -1077
0, 342, -1079
0, 343, -1088
0, 351, -1089
0, 368, -1091
0, 376, -1092
0, 384, -1092
0, 382, -1083
0, 390, -1083
0, 398, -1083
0, -387, 1083
0, -379, 1083
0, -371, 1082
0, -363, 1081
0, -355, 1080
0, -347, 1079
1, -275, 902
0, -268, 901
0, -266, 890
0, -263, 880
0, -266, 890
0, -263, 880
0, -270, 881
0, -267, 871
0, -265, 860
0, -262, 849
0, -256, 847
0, -253, 836
0, -250, 825
0, -256, 827
1, -206, 809
0, -212, 812
0, -219, 815
0, -225, 817
0, -231, 819
0, -237, 821
0, -244, 823
0, -256, 827
0, -262, 829
0, -269, 830
0, -265, 819
0, -271, 820
0, -283, 823
0, -289, 824
1, 262, -918
0, 268, -920
0, 266, -910
0, 257, -897
0, 255, -887
0, 253, -876
0, 251, -866
0, 244, -864
0, 242, -853
0, 239, -842
0, 236, -831
1, 274, -821
0, 271, -831
0, 265, -829
0, 259, -828
0, 252, -826
0, 255, -837
0, 249, -835
0, 243, -833
0, 236, -831
0, 230, -829
0, 224, -827
0, 217, -824
0, 220, -835
0, 213, -832
0, 207, -830
0, 201, -827
0, 194, -824
0, 188, -821
0, 190, -832
0, 183, -828
1, -117, -1228
1, -117, -1228
