0, -262, 1209
0, -271, 1212
0, -281, 1215
0, -290, 1217
0, -300, 1219
0, -310, 1222
0, -312, 1213
0, -322, 1214
0, -332, 1216
0, -342, 1218
0, -352, 1219
0, -362, 1220
0, -402, 1224
0, -413, 1224
0, -423, 1224
0, -423, 1215
0, 417, -1215
0, 407, -1214
0, 397, -1214
0, 397, -1205
1, -262, 956
0, -269, 959
0, -278, 971
0, -285, 973
0, -306, 978
0, -328, 981
0, -335, 983
0, -342, 983
0, -349, 984
0, -355, 985
0, -362, 985
0, -376, 986
0, -383, 986
0, 379, -986
0, 372, -986
0, 365, -985
0, 368, -995
1, 152, -1328
0, 142, -1323
0, 151, -1315
0, 159, -1307
0, 150, -1302
0, 140, -1297
0, 148, -1289
0, 138, -1285
0, 146, -1277
0, 136, -1272
0, 134, -1259
0, 125, -1254
0, 132, -1246
0, 123, -1241
0, 129, -1233
0, 121, -1228
0, 112, -1223
0, 110, -1210
0, 101, -1205
0, 107, -1197
0, 112, -1189
0, 104, -1184
0, 96, -1179
0, 101, -1171
0, 97, -1158
0, 102, -1150
0, 106, -1143
0, 102, -1130
0, 105, -1122
0, 109, -1114
0, 112, -1107
0, 115, -1099
0, 107, -1093
0, 110, -1085
0, 113, -1078
0, 115, -1069
0, 117, -1061
0, 123, -1037
0, 125, -1028
0, 126, -1020
0, 128, -1011
0, 129, -1002
0, 130, -994
0, 131, -985
0, 131, -976
0, 139, -981
0, 139, -972
0, 140, -963
0, 140, -954
0, 147, -958
0, 147, -949
0, 147, -940
0, 147, -930
0, 147, -921
0, 153, -916
0, 153, -906
0, 160, -910
0, 159, -901
0, 158, -891
0, 165, -895
0, 164, -885
0, 171, -889
0, 170, -878
0, 175, -872
0, 174, -862
0, 180, -865
0, 179, -855
0, 185, -858
0, 190, -851
0, 197, -854
0, 195, -844
0, 202, -847
0, 200, -836
0, 206, -839
0, 204, -828
0, 210, -831
0, 217, -834
0, 214, -823
0, 221, -825
0, 227, -828
0, 233, -830
0, 240, -832
0, 242, -843
1, 11, -1230
1, 11, -1230
